"2017-05-23 23:18:09","28.39","43.11","991.82","998","509","20170523_231809.jpg"
"2017-05-23 23:28:29","28.40","43.09","991.74","1000","509","20170523_232829.jpg"
"2017-05-23 23:38:49","28.38","43.14","991.63","1000","509","20170523_233849.jpg"
"2017-05-23 23:49:09","28.36","43.18","991.61","996","511","20170523_234909.jpg"
"2017-05-23 23:59:29","28.34","43.27","991.55","997","510","20170523_235929.jpg"
"2017-05-24 00:09:49","28.32","43.31","991.42","997","511","20170524_000949.jpg"
"2017-05-24 00:20:08","28.34","43.29","991.37","997","511","20170524_002008.jpg"
"2017-05-24 00:30:28","28.33","43.33","991.34","1000","511","20170524_003028.jpg"
"2017-05-24 00:40:48","28.31","43.35","991.16","1000","511","20170524_004048.jpg"
"2017-05-24 00:51:08","28.32","43.38","991.08","995","513","20170524_005108.jpg"
"2017-05-24 01:01:28","28.35","43.31","991.08","1000","511","20170524_010128.jpg"
"2017-05-24 01:11:48","28.33","43.41","991.08","998","512","20170524_011148.jpg"
"2017-05-24 01:22:07","28.29","43.43","991.00","1000","513","20170524_012207.jpg"
"2017-05-24 01:32:27","28.31","43.41","990.84","998","513","20170524_013227.jpg"
"2017-05-24 01:42:47","28.33","43.34","990.81","998","513","20170524_014247.jpg"
"2017-05-24 01:53:07","28.28","43.46","990.79","997","515","20170524_015307.jpg"
"2017-05-24 02:03:26","28.26","43.49","990.78","996","515","20170524_020326.jpg"
"2017-05-24 02:13:46","28.26","43.49","990.65","999","515","20170524_021346.jpg"
"2017-05-24 02:24:06","28.29","43.42","990.43","999","515","20170524_022406.jpg"
"2017-05-24 02:34:26","28.26","43.49","990.59","998","516","20170524_023426.jpg"
"2017-05-24 02:44:46","28.26","43.52","990.65","998","517","20170524_024446.jpg"
"2017-05-24 02:55:06","28.26","43.48","990.46","997","517","20170524_025506.jpg"
"2017-05-24 03:05:25","28.21","43.57","990.43","996","518","20170524_030525.jpg"
"2017-05-24 03:15:45","28.18","43.65","990.51","995","517","20170524_031545.jpg"
"2017-05-24 03:26:05","28.22","43.49","990.46","996","518","20170524_032605.jpg"
"2017-05-24 03:36:25","28.18","43.62","990.48","997","519","20170524_033625.jpg"
"2017-05-24 03:46:45","28.16","43.63","990.45","998","520","20170524_034645.jpg"
"2017-05-24 03:57:05","28.23","43.48","990.43","999","519","20170524_035705.jpg"
"2017-05-24 04:07:24","28.17","43.56","990.40","998","519","20170524_040724.jpg"
"2017-05-24 04:17:44","28.18","43.55","990.51","993","521","20170524_041744.jpg"
"2017-05-24 04:28:04","28.17","43.52","990.54","988","520","20170524_042804.jpg"
"2017-05-24 04:38:23","28.14","43.58","990.73","974","521","20170524_043823.jpg"
"2017-05-24 04:48:43","28.17","43.55","990.91","934","521","20170524_044843.jpg"
"2017-05-24 04:59:03","28.11","43.62","991.15","903","520","20170524_045903.jpg"
"2017-05-24 05:09:23","28.22","43.41","991.23","824","521","20170524_050923.jpg"
"2017-05-24 05:19:42","28.19","43.46","991.34","786","522","20170524_051942.jpg"
"2017-05-24 05:30:02","28.20","43.41","991.52","759","523","20170524_053002.jpg"
"2017-05-24 05:40:22","28.18","43.46","991.68","738","521","20170524_054022.jpg"
"2017-05-24 05:50:41","28.23","43.39","991.68","688","521","20170524_055041.jpg"
"2017-05-24 06:01:01","28.32","43.18","991.69","609","524","20170524_060101.jpg"
"2017-05-24 06:11:21","28.37","43.09","991.66","610","523","20170524_061121.jpg"
"2017-05-24 06:21:41","28.45","42.82","991.77","587","522","20170524_062141.jpg"
"2017-05-24 06:32:00","28.43","42.91","991.58","653","521","20170524_063200.jpg"
"2017-05-24 06:42:20","28.44","42.88","991.69","638","523","20170524_064220.jpg"
"2017-05-24 06:52:40","28.49","42.78","991.77","576","521","20170524_065240.jpg"
"2017-05-24 07:02:59","28.48","42.94","991.85","626","524","20170524_070259.jpg"
"2017-05-24 07:13:19","28.64","42.50","991.85","437","522","20170524_071319.jpg"
"2017-05-24 07:23:39","28.81","42.11","991.91","421","522","20170524_072339.jpg"
"2017-05-24 07:33:59","28.98","41.81","991.65","372","522","20170524_073359.jpg"
"2017-05-24 07:44:18","29.84","39.99","991.66","184","523","20170524_074418.jpg"
"2017-05-24 07:54:38","29.97","40.09","991.58","319","523","20170524_075438.jpg"
"2017-05-24 08:04:58","32.10","35.36","991.38","238","522","20170524_080458.jpg"
"2017-05-24 08:15:18","31.47","36.13","991.39","357","523","20170524_081518.jpg"
"2017-05-24 08:25:37","29.71","39.87","991.41","402","524","20170524_082537.jpg"
"2017-05-24 08:35:57","29.40","40.34","991.38","394","522","20170524_083557.jpg"
"2017-05-24 08:46:17","29.36","40.93","991.37","423","524","20170524_084617.jpg"
"2017-05-24 08:56:36","29.34","41.03","991.37","444","523","20170524_085636.jpg"
"2017-05-24 09:06:56","29.36","41.12","991.40","447","524","20170524_090656.jpg"
"2017-05-24 09:17:16","29.42","41.11","991.43","444","523","20170524_091716.jpg"
"2017-05-24 09:27:36","29.28","41.19","991.37","465","522","20170524_092736.jpg"
"2017-05-24 09:37:55","29.35","41.71","991.40","467","523","20170524_093755.jpg"
"2017-05-24 09:48:15","29.15","42.26","991.31","490","523","20170524_094815.jpg"
"2017-05-24 09:58:35","29.27","42.90","991.21","498","522","20170524_095835.jpg"
"2017-05-24 10:08:54","29.32","43.07","991.27","510","522","20170524_100854.jpg"
"2017-05-24 10:19:14","29.29","42.45","991.13","524","522","20170524_101914.jpg"
"2017-05-24 10:29:34","29.05","43.29","990.97","533","523","20170524_102934.jpg"
"2017-05-24 10:39:54","29.19","43.75","990.89","525","523","20170524_103954.jpg"
"2017-05-24 10:50:13","29.24","43.73","990.97","502","522","20170524_105013.jpg"
"2017-05-24 11:00:33","29.22","43.45","990.97","483","522","20170524_110033.jpg"
"2017-05-24 11:10:53","29.18","43.62","990.79","541","522","20170524_111053.jpg"
"2017-05-24 11:21:12","29.12","43.77","990.78","537","522","20170524_112112.jpg"
"2017-05-24 11:31:32","29.11","44.24","990.86","554","522","20170524_113132.jpg"
"2017-05-24 11:41:52","29.04","44.12","990.84","554","522","20170524_114152.jpg"
"2017-05-24 11:52:12","29.01","44.82","990.70","564","522","20170524_115212.jpg"
"2017-05-24 12:02:31","29.06","44.74","990.57","562","522","20170524_120231.jpg"
"2017-05-24 12:12:51","29.05","45.55","990.70","543","521","20170524_121251.jpg"
"2017-05-24 12:23:11","29.06","42.05","990.70","544","521","20170524_122311.jpg"
"2017-05-24 12:33:30","29.00","46.17","990.51","539","522","20170524_123330.jpg"
"2017-05-24 12:43:50","28.97","43.90","990.32","554","521","20170524_124350.jpg"
"2017-05-24 12:54:10","29.01","45.78","990.27","533","521","20170524_125410.jpg"
"2017-05-24 13:04:30","29.24","44.29","990.22","341","520","20170524_130430.jpg"
"2017-05-24 13:14:49","29.25","45.67","989.96","439","0","20170524_131449.jpg"
"2017-05-24 13:25:09","28.94","45.94","989.95","416","511","20170524_132509.jpg"
"2017-05-24 13:35:29","28.99","45.50","989.74","453","509","20170524_133529.jpg"
"2017-05-24 13:45:48","28.84","46.37","989.63","468","509","20170524_134548.jpg"
"2017-05-24 13:56:08","28.82","46.16","989.60","442","509","20170524_135608.jpg"
"2017-05-24 14:06:28","28.77","46.11","989.60","497","510","20170524_140628.jpg"
"2017-05-24 14:16:47","28.95","44.30","989.32","500","511","20170524_141647.jpg"
"2017-05-24 14:27:07","28.90","42.89","989.50","520","510","20170524_142707.jpg"
"2017-05-24 14:37:27","28.98","44.40","989.50","550","510","20170524_143727.jpg"
"2017-05-24 14:47:47","29.02","44.59","989.29","497","511","20170524_144747.jpg"
"2017-05-24 14:58:06","28.85","43.42","989.31","505","512","20170524_145806.jpg"
"2017-05-24 15:08:26","28.85","43.87","989.34","523","512","20170524_150826.jpg"
"2017-05-24 15:18:46","28.75","45.68","989.26","598","514","20170524_151846.jpg"
"2017-05-24 15:29:05","28.96","43.48","989.16","528","514","20170524_152905.jpg"
"2017-05-24 15:39:25","28.82","45.45","989.34","517","513","20170524_153925.jpg"
"2017-05-24 15:49:45","29.06","43.52","989.53","511","514","20170524_154945.jpg"
"2017-05-24 16:00:05","29.06","43.64","989.64","550","516","20170524_160005.jpg"
"2017-05-24 16:10:24","29.04","44.29","989.40","584","515","20170524_161024.jpg"
"2017-05-24 16:20:44","28.82","46.00","989.31","552","515","20170524_162044.jpg"
"2017-05-24 16:31:04","29.00","45.04","989.26","573","516","20170524_163104.jpg"
"2017-05-24 16:41:23","28.96","44.84","989.47","609","517","20170524_164123.jpg"
"2017-05-24 16:51:43","28.95","45.55","989.55","636","518","20170524_165143.jpg"
"2017-05-24 17:02:03","28.83","44.69","989.58","652","517","20170524_170203.jpg"
"2017-05-24 17:12:23","28.80","46.41","989.49","659","518","20170524_171223.jpg"
"2017-05-24 17:22:42","28.67","46.51","989.54","661","520","20170524_172242.jpg"
"2017-05-24 17:33:02","28.97","42.86","989.61","692","519","20170524_173302.jpg"
"2017-05-24 17:43:22","28.90","45.79","989.71","674","519","20170524_174322.jpg"
"2017-05-24 17:53:41","28.84","46.42","989.76","704","520","20170524_175341.jpg"
"2017-05-24 18:04:01","28.94","46.16","989.79","717","521","20170524_180401.jpg"
"2017-05-24 18:14:21","28.82","45.16","989.76","726","520","20170524_181421.jpg"
"2017-05-24 18:24:41","28.78","46.15","989.84","735","520","20170524_182441.jpg"
"2017-05-24 18:35:00","28.74","46.12","989.94","746","521","20170524_183500.jpg"
"2017-05-24 18:45:20","28.74","45.81","989.92","750","521","20170524_184520.jpg"
"2017-05-24 18:55:40","29.01","45.13","989.85","753","521","20170524_185540.jpg"
"2017-05-24 19:05:59","28.97","45.50","990.03","753","520","20170524_190559.jpg"
"2017-05-24 19:16:19","28.79","46.37","990.05","752","522","20170524_191619.jpg"
"2017-05-24 19:26:39","28.64","47.17","990.15","752","521","20170524_192639.jpg"
"2017-05-24 19:36:59","28.72","47.13","990.39","753","521","20170524_193659.jpg"
"2017-05-24 19:47:18","28.87","47.00","990.62","751","522","20170524_194718.jpg"
"2017-05-24 19:57:38","28.62","48.07","990.66","752","521","20170524_195738.jpg"
"2017-05-24 20:07:58","28.68","48.00","990.66","753","521","20170524_200758.jpg"
"2017-05-24 20:18:18","28.63","47.78","990.85","752","521","20170524_201818.jpg"
"2017-05-24 20:28:37","28.71","47.58","990.90","752","522","20170524_202837.jpg"
"2017-05-24 20:38:57","28.99","46.97","990.83","754","522","20170524_203857.jpg"
"2017-05-24 20:49:17","28.57","47.93","990.63","786","522","20170524_204917.jpg"
"2017-05-24 20:59:36","28.55","47.13","990.66","903","523","20170524_205936.jpg"
"2017-05-24 21:09:57","28.65","48.06","990.90","1005","522","20170524_210957.jpg"
"2017-05-24 21:20:17","28.68","47.77","991.04","1005","522","20170524_212017.jpg"
"2017-05-24 21:30:37","28.60","47.80","991.03","1008","522","20170524_213037.jpg"
"2017-05-24 21:40:58","28.56","47.88","990.98","1006","523","20170524_214058.jpg"
"2017-05-24 21:51:18","28.51","47.93","990.85","1006","523","20170524_215118.jpg"
"2017-05-24 22:01:38","28.53","47.80","990.71","1008","523","20170524_220138.jpg"
"2017-05-24 22:11:59","28.49","47.81","990.63","1007","524","20170524_221159.jpg"
"2017-05-24 22:22:19","28.47","47.87","990.60","1008","523","20170524_222219.jpg"
"2017-05-24 22:32:39","28.47","47.87","990.46","1008","523","20170524_223239.jpg"
"2017-05-24 22:43:00","28.47","47.84","990.33","1008","523","20170524_224300.jpg"
"2017-05-24 22:53:20","28.48","47.73","990.25","1006","524","20170524_225320.jpg"
"2017-05-24 23:03:40","28.59","47.35","990.28","1007","524","20170524_230340.jpg"
"2017-05-24 23:14:01","28.44","47.80","990.25","1008","523","20170524_231401.jpg"
"2017-05-24 23:24:21","28.56","47.32","990.10","1007","524","20170524_232421.jpg"
"2017-05-24 23:34:42","28.45","47.76","990.20","1008","523","20170524_233442.jpg"
"2017-05-24 23:45:02","28.45","47.68","990.04","1007","524","20170524_234502.jpg"
"2017-05-24 23:55:23","28.48","47.07","989.91","1007","524","20170524_235523.jpg"
"2017-05-25 00:05:43","28.44","47.64","989.72","1009","523","20170525_000543.jpg"
"2017-05-25 00:16:03","28.41","47.76","989.72","1007","524","20170525_001603.jpg"
"2017-05-25 00:26:23","28.43","47.70","989.72","1007","525","20170525_002623.jpg"
"2017-05-25 00:36:44","28.51","46.64","989.62","1009","524","20170525_003644.jpg"
"2017-05-25 00:47:04","28.42","47.38","989.48","1007","524","20170525_004704.jpg"
"2017-05-25 00:57:24","28.37","47.79","989.51","1006","525","20170525_005724.jpg"
"2017-05-25 01:07:45","28.39","47.63","989.43","1008","525","20170525_010745.jpg"
"2017-05-25 01:18:05","28.38","47.75","989.43","1006","526","20170525_011805.jpg"
"2017-05-25 01:28:26","28.33","47.85","989.27","1009","526","20170525_012826.jpg"
"2017-05-25 01:38:46","28.34","47.83","989.06","1009","525","20170525_013846.jpg"
"2017-05-25 01:49:06","28.33","47.83","989.22","1008","526","20170525_014906.jpg"
"2017-05-25 01:59:27","28.33","47.83","988.98","1009","525","20170525_015927.jpg"
"2017-05-25 02:09:47","28.34","47.91","988.87","1009","525","20170525_020947.jpg"
"2017-05-25 02:20:07","28.28","48.08","988.81","1008","526","20170525_022007.jpg"
"2017-05-25 02:30:28","28.30","48.00","988.69","1006","526","20170525_023028.jpg"
"2017-05-25 02:40:48","28.26","48.10","988.57","1008","526","20170525_024048.jpg"
"2017-05-25 02:51:08","28.27","48.01","988.44","1007","527","20170525_025108.jpg"
"2017-05-25 03:01:29","28.27","48.02","988.57","1008","526","20170525_030129.jpg"
"2017-05-25 03:11:49","28.27","47.83","988.62","1006","526","20170525_031149.jpg"
"2017-05-25 03:22:10","28.26","48.12","988.73","1007","527","20170525_032210.jpg"
"2017-05-25 03:32:30","28.24","48.15","988.44","1007","527","20170525_033230.jpg"
"2017-05-25 03:42:50","28.23","48.15","988.41","1007","527","20170525_034250.jpg"
"2017-05-25 03:53:11","28.22","48.22","988.28","1008","526","20170525_035311.jpg"
"2017-05-25 04:03:31","28.15","48.32","988.17","1006","526","20170525_040331.jpg"
"2017-05-25 04:13:51","28.19","48.29","988.25","1007","527","20170525_041351.jpg"
"2017-05-25 04:24:12","28.20","48.23","988.38","1004","527","20170525_042412.jpg"
"2017-05-25 04:34:32","28.18","48.25","988.46","1000","526","20170525_043432.jpg"
"2017-05-25 04:44:52","28.18","48.24","988.41","979","527","20170525_044452.jpg"
"2017-05-25 04:55:11","28.14","48.36","988.54","955","528","20170525_045511.jpg"
"2017-05-25 05:05:31","28.13","48.38","988.36","930","527","20170525_050531.jpg"
"2017-05-25 05:15:51","28.16","48.25","988.46","926","527","20170525_051551.jpg"
"2017-05-25 05:26:11","28.15","48.34","988.49","905","527","20170525_052611.jpg"
"2017-05-25 05:36:30","28.14","48.33","988.71","890","526","20170525_053630.jpg"
"2017-05-25 05:46:50","28.16","48.26","988.62","828","526","20170525_054650.jpg"
"2017-05-25 05:57:10","28.16","48.25","988.75","848","527","20170525_055710.jpg"
"2017-05-25 06:07:29","28.16","48.21","988.67","788","527","20170525_060729.jpg"
"2017-05-25 06:17:49","28.16","48.29","989.03","756","528","20170525_061749.jpg"
"2017-05-25 06:28:09","28.14","48.27","988.92","837","526","20170525_062809.jpg"
"2017-05-25 06:38:29","28.14","48.30","989.13","769","527","20170525_063829.jpg"
"2017-05-25 06:48:48","28.15","48.28","988.92","782","527","20170525_064848.jpg"
"2017-05-25 06:59:08","28.15","48.29","989.03","703","527","20170525_065908.jpg"
"2017-05-25 07:09:28","28.18","48.26","988.75","763","527","20170525_070928.jpg"
"2017-05-25 07:19:47","28.17","48.28","988.62","735","527","20170525_071947.jpg"
"2017-05-25 07:30:07","28.10","48.56","988.75","715","527","20170525_073007.jpg"
"2017-05-25 07:40:27","28.19","48.20","988.90","643","528","20170525_074027.jpg"
"2017-05-25 07:50:47","28.16","48.24","988.75","644","527","20170525_075047.jpg"
"2017-05-25 08:01:06","28.16","48.32","988.75","679","528","20170525_080106.jpg"
"2017-05-25 08:11:26","28.20","48.27","988.73","635","527","20170525_081126.jpg"
"2017-05-25 08:21:46","28.21","48.15","988.73","622","527","20170525_082146.jpg"
"2017-05-25 08:32:05","28.53","41.52","988.82","599","527","20170525_083205.jpg"
"2017-05-25 08:42:25","28.34","44.24","988.87","597","527","20170525_084225.jpg"
"2017-05-25 08:52:45","28.42","43.95","988.72","640","528","20170525_085245.jpg"
"2017-05-25 09:03:05","28.43","44.53","988.63","621","528","20170525_090305.jpg"
"2017-05-25 09:13:24","28.25","51.38","988.65","596","527","20170525_091324.jpg"
"2017-05-25 09:23:44","28.31","51.03","988.71","592","527","20170525_092344.jpg"
"2017-05-25 09:34:04","28.37","50.25","988.72","613","527","20170525_093404.jpg"
"2017-05-25 09:44:23","28.54","50.00","988.63","586","527","20170525_094423.jpg"
"2017-05-25 09:54:43","28.46","50.97","988.58","521","527","20170525_095443.jpg"
"2017-05-25 10:05:03","28.36","52.21","988.57","491","528","20170525_100503.jpg"
"2017-05-25 10:15:23","28.37","52.40","988.57","481","528","20170525_101523.jpg"
"2017-05-25 10:25:42","28.34","53.25","988.57","606","528","20170525_102542.jpg"
"2017-05-25 10:36:02","28.63","51.83","988.56","519","529","20170525_103602.jpg"
"2017-05-25 10:46:22","28.55","51.94","988.63","565","527","20170525_104622.jpg"
"2017-05-25 10:56:41","28.58","52.05","988.42","474","527","20170525_105641.jpg"
"2017-05-25 11:07:01","28.55","52.17","988.34","521","528","20170525_110701.jpg"
"2017-05-25 11:17:21","28.42","52.93","988.36","549","528","20170525_111721.jpg"
"2017-05-25 11:27:41","28.40","52.69","988.39","522","528","20170525_112741.jpg"
"2017-05-25 11:38:00","28.36","52.56","988.36","541","527","20170525_113800.jpg"
"2017-05-25 11:48:20","28.35","52.44","988.52","778","528","20170525_114820.jpg"
"2017-05-25 11:58:40","29.01","50.40","988.51","656","528","20170525_115840.jpg"
"2017-05-25 12:08:59","28.44","50.78","988.31","542","527","20170525_120859.jpg"
"2017-05-25 12:19:19","28.36","49.91","988.18","504","528","20170525_121919.jpg"
"2017-05-25 12:29:39","28.69","49.69","988.11","489","528","20170525_122939.jpg"
"2017-05-25 12:39:58","28.53","48.16","987.94","610","528","20170525_123958.jpg"
"2017-05-25 12:50:18","28.55","47.45","987.81","640","529","20170525_125018.jpg"
"2017-05-25 13:00:38","28.32","47.89","987.86","701","528","20170525_130038.jpg"
"2017-05-25 13:10:58","28.24","47.20","987.59","629","529","20170525_131058.jpg"
"2017-05-25 13:21:17","28.41","46.50","987.47","557","528","20170525_132117.jpg"
"2017-05-25 13:31:37","28.58","46.07","987.42","500","529","20170525_133137.jpg"
"2017-05-25 13:41:57","28.31","46.18","987.57","626","528","20170525_134157.jpg"
"2017-05-25 13:52:16","28.34","46.09","987.62","611","529","20170525_135216.jpg"
"2017-05-25 14:02:36","28.46","47.27","987.70","726","527","20170525_140236.jpg"
"2017-05-25 14:12:56","28.45","46.13","987.68","650","527","20170525_141256.jpg"
"2017-05-25 14:23:16","28.41","46.52","987.73","641","528","20170525_142316.jpg"
"2017-05-25 14:33:35","28.58","46.43","987.63","692","528","20170525_143335.jpg"
"2017-05-25 14:43:55","28.32","46.74","987.70","697","530","20170525_144355.jpg"
"2017-05-25 14:54:15","28.19","46.96","987.46","625","530","20170525_145415.jpg"
"2017-05-25 15:04:34","28.65","46.23","987.29","597","530","20170525_150434.jpg"
"2017-05-25 15:14:54","28.54","46.34","987.26","677","529","20170525_151454.jpg"
"2017-05-25 15:25:14","28.64","46.26","987.18","554","529","20170525_152514.jpg"
"2017-05-25 15:35:34","28.71","46.11","987.08","555","530","20170525_153534.jpg"
"2017-05-25 15:45:53","28.99","45.04","986.98","424","530","20170525_154553.jpg"
"2017-05-25 15:56:13","28.83","45.27","986.79","550","529","20170525_155613.jpg"
"2017-05-25 16:06:33","28.77","44.86","986.73","588","530","20170525_160633.jpg"
"2017-05-25 16:16:52","28.86","44.38","986.65","640","530","20170525_161652.jpg"
"2017-05-25 16:27:12","28.82","42.69","986.57","605","530","20170525_162712.jpg"
"2017-05-25 16:37:32","28.36","44.62","986.64","645","530","20170525_163732.jpg"
"2017-05-25 16:47:52","28.27","44.58","986.74","652","528","20170525_164752.jpg"
"2017-05-25 16:58:11","28.24","43.60","986.70","663","529","20170525_165811.jpg"
"2017-05-25 17:08:31","27.84","44.94","986.71","667","529","20170525_170831.jpg"
"2017-05-25 17:18:51","27.55","44.33","986.84","671","529","20170525_171851.jpg"
"2017-05-25 17:29:10","27.93","41.58","986.98","681","528","20170525_172910.jpg"
"2017-05-25 17:39:30","27.73","42.65","986.80","690","528","20170525_173930.jpg"
"2017-05-25 17:49:50","27.82","42.40","986.87","696","527","20170525_174950.jpg"
"2017-05-25 18:00:10","27.50","42.77","986.99","696","527","20170525_180010.jpg"
"2017-05-25 18:10:29","27.71","42.30","987.21","708","527","20170525_181029.jpg"
"2017-05-25 18:20:49","28.14","43.67","987.46","710","527","20170525_182049.jpg"
"2017-05-25 18:31:09","28.18","43.91","987.62","715","527","20170525_183109.jpg"
"2017-05-25 18:41:28","28.30","43.45","987.54","717","528","20170525_184128.jpg"
"2017-05-25 18:51:48","28.59","42.96","987.68","718","528","20170525_185148.jpg"
"2017-05-25 19:02:08","28.53","43.33","987.68","742","527","20170525_190208.jpg"
"2017-05-25 19:12:28","28.51","43.46","987.76","743","528","20170525_191228.jpg"
"2017-05-25 19:22:47","28.56","43.50","987.71","743","528","20170525_192247.jpg"
"2017-05-25 19:33:07","28.70","43.12","987.55","745","528","20170525_193307.jpg"
"2017-05-25 19:43:27","28.84","42.99","987.50","747","527","20170525_194327.jpg"
"2017-05-25 19:53:46","28.70","43.37","987.29","744","527","20170525_195346.jpg"
"2017-05-25 20:04:06","28.52","43.89","987.07","744","528","20170525_200406.jpg"
"2017-05-25 20:14:26","28.54","43.88","987.81","745","527","20170525_201426.jpg"
"2017-05-25 20:24:46","28.56","43.93","987.71","743","527","20170525_202446.jpg"
"2017-05-25 20:35:05","28.31","44.76","988.15","991","528","20170525_203505.jpg"
"2017-05-25 20:45:25","28.39","44.59","988.18","992","527","20170525_204525.jpg"
"2017-05-25 20:55:45","28.28","45.05","988.44","990","528","20170525_205545.jpg"
"2017-05-25 21:06:05","28.15","45.28","988.65","1009","527","20170525_210605.jpg"
"2017-05-25 21:16:25","28.62","43.70","988.66","1008","527","20170525_211625.jpg"
"2017-05-25 21:26:45","28.73","43.35","988.29","1007","528","20170525_212645.jpg"
"2017-05-25 21:37:06","28.68","44.16","988.24","1010","527","20170525_213706.jpg"
"2017-05-25 21:47:26","28.75","43.83","988.45","1009","527","20170525_214726.jpg"
"2017-05-25 21:57:46","28.58","44.30","988.16","1007","528","20170525_215746.jpg"
"2017-05-25 22:08:07","28.67","43.79","988.27","1008","526","20170525_220807.jpg"
"2017-05-25 22:18:27","28.72","43.80","988.40","1007","527","20170525_221827.jpg"
"2017-05-25 22:28:48","28.71","43.97","988.13","1007","527","20170525_222848.jpg"
"2017-05-25 22:39:08","28.46","43.82","988.10","1007","527","20170525_223908.jpg"
"2017-05-25 22:49:28","28.53","43.78","988.00","1008","527","20170525_224928.jpg"
"2017-05-25 22:59:49","28.28","44.74","988.12","1009","527","20170525_225949.jpg"
"2017-05-25 23:10:09","28.46","43.88","987.84","1007","527","20170525_231009.jpg"
"2017-05-25 23:20:29","28.41","44.09","987.89","1007","527","20170525_232029.jpg"
"2017-05-25 23:30:50","28.52","44.77","987.63","1006","527","20170525_233050.jpg"
"2017-05-25 23:41:10","28.40","45.10","987.84","1006","527","20170525_234110.jpg"
"2017-05-25 23:51:30","28.62","44.65","987.79","1008","526","20170525_235130.jpg"
"2017-05-26 00:01:51","28.51","45.02","987.87","1009","527","20170526_000151.jpg"
"2017-05-26 00:12:11","28.50","45.08","987.86","1007","527","20170526_001211.jpg"
"2017-05-26 00:22:31","28.62","44.88","987.84","1006","527","20170526_002231.jpg"
"2017-05-26 00:32:52","28.62","44.98","987.79","1006","526","20170526_003252.jpg"
"2017-05-26 00:43:12","28.65","44.90","987.53","1007","528","20170526_004312.jpg"
