"2017-05-24 03:23:50","27.34","46.54","991.30","0","518","20170524_032350.jpg"
"2017-05-24 03:34:08","27.29","46.65","991.35","0","519","20170524_033408.jpg"
"2017-05-24 03:44:26","27.27","46.73","991.35","0","520","20170524_034426.jpg"
"2017-05-24 03:54:44","27.23","46.77","991.43","0","519","20170524_035444.jpg"
"2017-05-24 04:05:02","27.17","46.85","991.38","0","520","20170524_040502.jpg"
"2017-05-24 04:15:20","27.15","46.87","991.43","0","519","20170524_041520.jpg"
"2017-05-24 04:25:37","27.08","47.08","991.45","0","520","20170524_042537.jpg"
"2017-05-24 04:35:55","27.04","47.18","991.43","0","519","20170524_043555.jpg"
"2017-05-24 04:46:13","27.03","47.18","991.74","0","519","20170524_044613.jpg"
"2017-05-24 04:56:31","27.01","47.21","991.93","0","521","20170524_045631.jpg"
"2017-05-24 05:06:49","27.05","47.08","992.06","0","520","20170524_050649.jpg"
"2017-05-24 05:17:06","27.09","47.11","992.30","0","519","20170524_051706.jpg"
"2017-05-24 05:27:24","27.26","46.72","992.34","0","520","20170524_052724.jpg"
"2017-05-24 05:37:42","27.38","46.47","992.45","0","520","20170524_053742.jpg"
"2017-05-24 05:48:00","27.42","46.54","992.67","0","520","20170524_054800.jpg"
"2017-05-24 05:58:18","27.74","45.97","992.55","0","520","20170524_055818.jpg"
"2017-05-24 06:08:36","27.83","46.00","992.50","0","521","20170524_060836.jpg"
"2017-05-24 06:18:53","28.35","44.96","992.45","0","521","20170524_061853.jpg"
"2017-05-24 06:29:11","28.41","45.05","992.57","0","521","20170524_062911.jpg"
"2017-05-24 06:39:29","28.31","45.31","992.53","0","521","20170524_063929.jpg"
"2017-05-24 06:49:47","28.54","44.77","992.58","0","521","20170524_064947.jpg"
"2017-05-24 07:00:05","28.65","44.68","992.71","0","521","20170524_070005.jpg"
"2017-05-24 07:10:23","28.82","44.32","992.77","0","522","20170524_071023.jpg"
"2017-05-24 07:20:40","29.88","43.16","992.71","0","523","20170524_072040.jpg"
"2017-05-24 07:30:58","30.12","44.00","992.63","0","523","20170524_073058.jpg"
"2017-05-24 07:41:16","30.69","41.91","992.51","0","524","20170524_074116.jpg"
"2017-05-24 07:51:34","31.29","41.32","992.42","0","524","20170524_075134.jpg"
"2017-05-24 08:01:52","31.34","40.72","992.37","0","524","20170524_080152.jpg"
"2017-05-24 08:12:10","34.35","35.78","992.21","0","524","20170524_081210.jpg"
"2017-05-24 08:22:27","37.06","30.27","992.29","0","525","20170524_082227.jpg"
"2017-05-24 08:32:45","37.11","30.85","992.26","0","524","20170524_083245.jpg"
"2017-05-24 08:43:04","39.28","26.76","992.13","0","524","20170524_084304.jpg"
"2017-05-24 08:53:22","38.43","28.46","992.18","0","523","20170524_085322.jpg"
"2017-05-24 09:03:40","36.94","30.15","992.31","0","525","20170524_090340.jpg"
"2017-05-24 09:15:53","36.09","30.63","992.31","0","524","20170524_091553.jpg"
"2017-05-24 09:24:15","35.55","31.48","992.12","0","524","20170524_092415.jpg"
"2017-05-24 09:34:33","34.30","33.64","992.35","0","525","20170524_093433.jpg"
"2017-05-24 09:44:51","33.26","35.47","992.23","0","525","20170524_094451.jpg"
"2017-05-24 09:55:09","32.54","37.58","992.15","0","527","20170524_095509.jpg"
"2017-05-24 10:05:27","32.40","39.20","992.14","0","525","20170524_100527.jpg"
"2017-05-24 10:15:45","32.22","40.17","992.00","0","525","20170524_101545.jpg"
"2017-05-24 10:26:04","31.56","40.61","991.98","0","525","20170524_102604.jpg"
"2017-05-24 10:36:30","31.60","40.03","991.85","0","526","20170524_103630.jpg"
"2017-05-24 10:46:38","31.65","40.73","991.85","0","526","20170524_104638.jpg"
"2017-05-24 10:50:47","31.65","40.43","991.77","0","526","20170524_105047.jpg"
"2017-05-24 11:01:03","31.69","40.27","991.90","0","525","20170524_110103.jpg"
"2017-05-24 11:11:25","31.31","41.10","991.68","0","523","20170524_111125.jpg"
"2017-05-24 11:21:37","31.17","41.48","991.73","0","523","20170524_112137.jpg"
"2017-05-24 11:31:55","30.98","42.15","991.77","0","521","20170524_113155.jpg"
"2017-05-24 11:42:13","30.82","42.64","991.77","0","522","20170524_114213.jpg"
"2017-05-24 11:52:30","30.57","43.99","991.60","0","521","20170524_115230.jpg"
"2017-05-24 12:02:49","30.58","43.47","991.49","0","520","20170524_120249.jpg"
"2017-05-24 12:13:08","30.58","43.72","991.54","0","522","20170524_121308.jpg"
"2017-05-24 12:23:27","30.81","44.09","991.58","0","521","20170524_122327.jpg"
"2017-05-24 12:33:43","30.90","44.04","991.39","0","521","20170524_123343.jpg"
"2017-05-24 12:44:01","30.94","44.29","991.18","0","520","20170524_124401.jpg"
"2017-05-24 12:54:48","30.96","44.80","991.02","0","522",""
"2017-05-24 13:04:37","30.98","46.74","991.05","0","513","20170524_130437.jpg"
"2017-05-24 13:14:53","30.81","46.39","990.91","0","507","20170524_131453.jpg"
"2017-05-24 13:25:11","30.71","46.28","990.77","0","503","20170524_132511.jpg"
"2017-05-24 13:35:30","30.60","46.22","990.66","0","501","20170524_133530.jpg"
"2017-05-24 13:45:46","30.36","46.61","990.40","0","499","20170524_134546.jpg"
"2017-05-24 14:06:23","30.15","48.14","990.48","0","502","20170524_140623.jpg"
